estimated_x,estimated_y,estimated_z,Status
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.973.740,234.743.423,251.947.479,GPIO_Pin_12
203.938.721,234.772.858,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.946.381,234.765.900,252.892.761,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.383.392,233.815.491,253.766.800,GPIO_Pin_12
203.846.817,233.842.896,254.711.899,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,254.711.609,GPIO_Pin_12
203.355.804,233.835.663,135.093.994,GPIO_Pin_12
